"ID";"Intercept";"E-046";"J-078";"J-088";"J-059";"J-043";"J-067";"J-048";"J-076";"E-045";"J-092";"E-005";"J-068";"adj.R2";"df";"LL";"AICc";"ΔAICc";"weight"
"1790";24,5237029596944;"+";NA;"+";"+";"+";"+";"+";"+";NA;"+";"+";NA;0,133146515242326;11;-520,319498878106;1064,75099775621;16,7894248409218;7.86321898829235e-06
"313";25,9957276566708;NA;NA;NA;"+";"+";"+";NA;NA;"+";NA;NA;NA;0,057312955407335;6;-526,06144011336;1064,76903407287;16,807461157583;7.79262602216707e-06
"3780";24,4526339630547;"+";"+";NA;NA;NA;NA;"+";"+";NA;"+";"+";"+";0,102782196721598;9;-522,676698126671;1064,77071908799;16,8091461726967;7.78606344075606e-06
"2592";24,5913658411655;"+";"+";"+";"+";"+";NA;NA;NA;NA;"+";NA;"+";0,102771968832822;9;-522,677478613012;1064,77228006067;16,810707145379;7.77998889544769e-06
"2814";24,4769176415562;"+";NA;"+";"+";"+";"+";"+";"+";NA;"+";NA;"+";0,132978899186422;11;-520,332736203236;1064,77747240647;16,8158994911814;7.75981689543545e-06
"1091";25,2553027487971;NA;"+";NA;NA;NA;NA;"+";NA;NA;NA;"+";NA;0,0420066015888465;5;-527,164231769434;1064,78647880604;16,8249058907531;7.72495145160234e-06
"1686";25,4144605983575;"+";NA;"+";NA;"+";NA;NA;"+";NA;"+";"+";NA;0,0875244368197304;8;-523,831234191013;1064,78746838203;16,8258954667363;7.72113018382539e-06
"3739";24,563924988569;NA;"+";NA;"+";"+";NA;NA;"+";NA;"+";"+";"+";0,102644856246136;9;-522,687177784673;1064,79167840399;16,8301054887017;7.70489421443141e-06
"4042";25,1077100587884;"+";NA;NA;"+";NA;NA;"+";"+";"+";"+";"+";"+";0,117670398415165;10;-521,531051438119;1064,80813462227;16,8465617069789;7.64175760758425e-06
"3608";24,9282277186423;"+";"+";"+";NA;"+";NA;NA;NA;NA;"+";"+";"+";0,102513211797419;9;-522,697221307118;1064,81176544888;16,8501925335906;7.62789724409418e-06
"369";26,0557785543366;NA;NA;NA;NA;"+";"+";"+";NA;"+";NA;NA;NA;0,0569880253650534;6;-526,085036057752;1064,81622596166;16,8546530463673;7.61090403418735e-06
"1748";24,8144812663317;"+";"+";NA;NA;"+";NA;"+";"+";NA;"+";"+";NA;0,102399246462119;9;-522,705914851584;1064,82915253781;16,8675796225236;7.56187119624919e-06
"2812";24,0836718738167;"+";"+";NA;"+";"+";"+";"+";"+";NA;"+";NA;"+";0,132618932375228;11;-520,361155611034;1064,83431122207;16,8727383067767;7.54239167629036e-06
"3835";24,1050619562882;NA;"+";NA;"+";"+";"+";"+";"+";NA;"+";"+";"+";0,132603809512527;11;-520,362349304182;1064,83669860836;16,8751256930725;7.53339374647952e-06
"3735";24,9007256406852;NA;"+";"+";NA;"+";NA;NA;"+";NA;"+";"+";"+";0,102284479244915;9;-522,714668450639;1064,84665973592;16,8850868206325;7.49596648025694e-06
"3030";25,4588020852884;"+";NA;"+";NA;"+";NA;"+";"+";"+";"+";NA;"+";0,117417813074125;10;-521,550648514131;1064,84732877429;16,8857558590037;7.49345935501902e-06
"1321";25,8886211839499;NA;NA;NA;"+";NA;"+";NA;NA;"+";NA;"+";NA;0,0566907285552292;6;-526,106618198987;1064,85939024413;16,8978173288378;7.4484042821908e-06
"2800";24,165364878244;"+";"+";"+";"+";NA;"+";"+";"+";NA;"+";NA;"+";0,132412244009091;11;-520,377468346553;1064,86693669311;16,9053637778161;7.42035273641942e-06
"2719";24,5871328604843;NA;"+";"+";"+";"+";NA;NA;"+";NA;"+";NA;"+";0,102131825132498;9;-522,726310050128;1064,8699429349;16,9083700196111;7.40920742762624e-06
"298";25,8517194330754;"+";NA;NA;"+";NA;"+";NA;NA;"+";NA;NA;NA;0,0565869498237686;6;-526,114150373044;1064,87445459224;16,9128816769512;7.39251236277133e-06
"2305";26,6215970610982;NA;NA;NA;NA;NA;NA;NA;NA;"+";NA;NA;"+";0,0261753548736315;4;-528,286465377644;1064,87596105832;16,9143881430282;7.38694617480372e-06
"2371";25,0235839404694;NA;"+";NA;NA;NA;NA;"+";NA;"+";NA;NA;"+";0,0565694432340464;6;-526,115420905135;1064,87699565642;16,9154227411325;7.38312590274597e-06
"1736";25,0103553996367;"+";"+";"+";NA;NA;NA;"+";"+";NA;"+";"+";NA;0,102074823117537;9;-522,73065659003;1064,87863601471;16,9170630994149;7.3770728994964e-06
"4050";25,3529350290805;"+";NA;NA;NA;"+";NA;"+";"+";"+";"+";"+";"+";0,117215590857269;10;-521,566334078714;1064,87869990346;16,9171269881683;7.37683724726465e-06
"732";24,6169328537459;"+";"+";NA;"+";"+";NA;"+";"+";NA;"+";NA;NA;0,102028164805782;9;-522,734214192576;1064,8857512198;16,9241783045079;7.35087483494545e-06
"4053";25,4862657532214;NA;NA;"+";NA;"+";NA;"+";"+";"+";"+";"+";"+";0,117149888930564;10;-521,571429540136;1064,8888908263;16,927317911013;7.33934446029812e-06
"2273";25,6339323506757;NA;NA;NA;NA;NA;"+";"+";"+";NA;NA;NA;"+";0,0564798453907333;6;-526,121923055388;1064,88999995693;16,928427041639;7.33527544281257e-06
"3837";24,4731600452008;NA;NA;"+";"+";"+";"+";"+";"+";NA;"+";"+";"+";0,132218434045787;11;-520,392761134681;1064,89752226936;16,9359493540719;7.30773814448437e-06
"354";25,8809507873076;"+";NA;NA;NA;NA;"+";"+";NA;"+";NA;NA;NA;0,0564243560692445;6;-526,125949627517;1064,89805310119;16,9364801858976;7.30579881187014e-06
"1377";25,9274622768002;NA;NA;NA;NA;NA;"+";"+";NA;"+";NA;"+";NA;0,056400718345749;6;-526,12766482257;1064,90148349129;16,9399105760033;7.29327868219263e-06
"3926";25,3565123324224;"+";NA;"+";NA;"+";NA;"+";NA;"+";"+";"+";"+";0,117051914221109;10;-521,579027187966;1064,90408612196;16,9425132066731;7.28379399942184e-06
"3600";24,5029643086266;"+";"+";"+";"+";NA;NA;NA;NA;NA;"+";"+";"+";0,101873384275692;9;-522,746014574146;1064,90935198294;16,9477790676469;7.26464150080331e-06
"321";26,4715166441816;NA;NA;NA;NA;NA;NA;"+";NA;"+";NA;NA;NA;0,0259182839485599;4;-528,304537583417;1064,91210546986;16,9505325545729;7.25464683473052e-06
"3822";24,5372531737635;"+";NA;"+";"+";NA;"+";"+";"+";NA;"+";"+";"+";0,131899645333014;11;-520,417908084297;1064,94781616859;16,9862432533027;7.12626216839143e-06
"1936";25,4655893131982;"+";"+";"+";"+";NA;NA;NA;"+";"+";"+";"+";NA;0,116675453700658;10;-521,608212746306;1064,96245723864;17,0008843233531;7.07428460051599e-06
"451";25,9269388639505;NA;"+";NA;NA;NA;NA;"+";"+";"+";NA;NA;NA;0,0559680236799914;6;-526,159054327181;1064,96426250052;17,0026895852261;7.06790201337575e-06
"229";25,6096763945374;NA;NA;"+";NA;NA;"+";"+";"+";NA;NA;NA;NA;0,0559220258859613;6;-526,162390356412;1064,97093455898;17,009361643688;7.04436257162177e-06
"2369";25,8700980158271;NA;NA;NA;NA;NA;NA;"+";NA;"+";NA;NA;"+";0,0406107515797501;5;-527,26392214254;1064,98585955225;17,0242866369642;6.99198969885522e-06
"4038";25,3735943366608;"+";NA;"+";NA;NA;NA;"+";"+";"+";"+";"+";"+";0,11646071595907;10;-521,62485498228;1064,99574171059;17,034168795301;6.95752693594398e-06
"1075";25,4928575676193;NA;"+";NA;NA;"+";"+";NA;NA;NA;NA;"+";NA;0,0557493059263226;6;-526,174915568538;1064,99598498323;17,034412067939;6.95668069944559e-06
"720";24,7440550546642;"+";"+";"+";"+";NA;NA;"+";"+";NA;"+";NA;NA;0,10124629320682;9;-522,793802857504;1065,00492854965;17,0433556343623;6.92564138375428e-06
"3039";24,981530791446;NA;"+";"+";"+";"+";NA;"+";"+";"+";"+";NA;"+";0,131473703259104;11;-520,451493190984;1065,01498638197;17,0534134666771;6.89090034200924e-06
"1996";25,0923736551851;"+";"+";NA;"+";NA;NA;"+";"+";"+";"+";"+";NA;0,116310067042531;10;-521,636527903313;1065,01908755266;17,0575146373671;6.87678444063032e-06
"2211";25,359458714585;NA;"+";NA;NA;NA;"+";NA;"+";NA;NA;NA;"+";0,0555868799184464;6;-526,186692200277;1065,01953824671;17,0579653314164;6.87523495231039e-06
"1067";25,0562858557172;NA;"+";NA;"+";NA;"+";NA;NA;NA;NA;"+";NA;0,0555526263645672;6;-526,189175481802;1065,02450480976;17,0629318944677;6.85818298954367e-06
"100";24,6646995137937;"+";"+";NA;NA;NA;"+";"+";NA;NA;NA;NA;NA;0,0555409033305814;6;-526,190025346478;1065,02620453911;17,0646316238192;6.8523569381095e-06
"3107";25,1499411984052;NA;"+";NA;NA;NA;"+";NA;NA;NA;NA;"+";"+";0,0554897524326158;6;-526,193733421974;1065,0336206901;17,0720477748102;6.82699493243684e-06
"1379";25,3152184813884;NA;"+";NA;NA;NA;"+";"+";NA;"+";NA;"+";NA;0,0706841344132091;7;-525,083327268678;1065,03487159162;17,0732986763298;6.82272631831233e-06
"1249";25,8521295222023;NA;NA;NA;NA;NA;"+";"+";"+";NA;NA;"+";NA;0,0553914097492519;6;-526,200862001631;1065,04787784942;17,0863049341258;6.77850120628982e-06
"241";25,7248307419627;NA;NA;NA;NA;"+";"+";"+";"+";NA;NA;NA;NA;0,0553883729170421;6;-526,201082121099;1065,04831808835;17,0867451730617;6.77700929041675e-06
"3990";25,4960000212562;"+";NA;"+";NA;"+";NA;NA;"+";"+";"+";"+";"+";0,116080184405346;10;-521,654336358509;1065,05470446305;17,0931315477592;6.75540354404466e-06
"69";25,753623574905;NA;NA;"+";NA;NA;NA;"+";NA;NA;NA;NA;NA;0,0248626916340904;4;-528,378696269609;1065,06042284225;17,0988499269572;6.736116150791e-06
"226";25,7684187633952;"+";NA;NA;NA;NA;"+";"+";"+";NA;NA;NA;NA;0,0552483274547869;6;-526,211232302973;1065,0686184521;17,1070455368097;6.70856934012002e-06
"1872";25,0300297881645;"+";"+";"+";"+";NA;NA;"+";NA;"+";"+";"+";NA;0,115869357266456;10;-521,670664561026;1065,08736086808;17,1257879527923;6.64599559523117e-06
"2467";25,8921050058853;NA;"+";NA;NA;NA;"+";NA;"+";"+";NA;NA;"+";0,0703182418380308;7;-525,110279315565;1065,08877568539;17,1272027701029;6.6412958229496e-06
"179";25,5309003246553;NA;"+";NA;NA;"+";"+";NA;"+";NA;NA;NA;NA;0,0551049590124952;6;-526,221621769256;1065,08939738467;17,1278244693749;6.63923169939325e-06
"2353";26,1187339384188;NA;NA;NA;NA;"+";"+";NA;NA;"+";NA;NA;"+";0,0550758117824344;6;-526,223733785871;1065,0936214179;17,132048502606;6.62522432883598e-06
"3361";26,0895623240762;NA;NA;NA;NA;NA;"+";NA;NA;"+";NA;"+";"+";0,0550705997554494;6;-526,224111443972;1065,0943767341;17,1328038188078;6.62272273160196e-06
"2912";24,9397745372262;"+";"+";"+";"+";"+";NA;"+";NA;"+";"+";NA;"+";0,130947276396735;11;-520,492978683917;1065,09795736783;17,136384452544;6.61087656674138e-06
"2338";26,0098032723478;"+";NA;NA;NA;NA;"+";NA;NA;"+";NA;NA;"+";0,0550392987099087;6;-526,226379441657;1065,09891272947;17,1373398141775;6.60771943193499e-06
"167";25,3793571050843;NA;"+";"+";NA;NA;"+";NA;"+";NA;NA;NA;NA;0,0550215396247893;6;-526,227666188415;1065,10148622298;17,1399133076932;6.59922243829112e-06
"3935";24,9302389218421;NA;"+";"+";"+";"+";NA;"+";NA;"+";"+";"+";"+";0,130921078901105;11;-520,495042542534;1065,10208508507;17,1405121697771;6.59724672205031e-06
"2147";24,4060800281564;NA;"+";NA;NA;NA;"+";"+";NA;NA;NA;NA;"+";0,0549609377135851;6;-526,232056959713;1065,11026776558;17,1486948502888;6.57031028160438e-06
"3732";24,7870129278686;"+";"+";NA;NA;"+";NA;NA;"+";NA;"+";"+";"+";0,100496551450116;9;-522,85089417148;1065,11911117761;17,1575382623153;6.54132243621832e-06
"3918";25,0275778134259;"+";NA;"+";"+";NA;NA;"+";NA;"+";"+";"+";"+";0,115643640956297;10;-521,688141591419;1065,12231492887;17,1607420135788;6.53085243926356e-06
"2307";25,9063135043194;NA;"+";NA;NA;NA;NA;NA;NA;"+";NA;NA;"+";0,0396388011509917;5;-527,333252398285;1065,12452006375;17,1629471484557;6.52365570219165e-06
"1568";25,063116536015;"+";"+";"+";"+";"+";NA;NA;NA;NA;"+";"+";NA;0,100414752860405;9;-522,857120090247;1065,13156301514;17,169990099849;6.50072320899035e-06
"423";25,8661265062483;NA;"+";"+";NA;NA;"+";NA;"+";"+";NA;NA;NA;0,0700032205580336;7;-525,133475634817;1065,1351683239;17,1735954086068;6.48901520774177e-06
"3720";24,9195605994818;"+";"+";"+";NA;NA;NA;NA;"+";NA;"+";"+";"+";0,100381406681142;9;-522,859657998587;1065,13663883182;17,1750659165284;6.48424588715448e-06
"2716";24,5142206121151;"+";"+";NA;"+";"+";NA;NA;"+";NA;"+";NA;"+";0,100364708392017;9;-522,860928835307;1065,13918050526;17,1776075899681;6.4760107032758e-06
"1695";25,0577573916945;NA;"+";"+";"+";"+";NA;NA;"+";NA;"+";"+";NA;0,100348975896998;9;-522,862126147919;1065,14157513048;17,1800022151926;6.46826153399851e-06
"164";25,4991351303791;"+";"+";NA;NA;NA;"+";NA;"+";NA;NA;NA;NA;0,0547189191560789;6;-526,249589048713;1065,14533194358;17,1837590282901;6.45612291337566e-06
"1443";26,103392997074;NA;"+";NA;NA;NA;"+";NA;"+";"+";NA;"+";NA;0,0698774505596312;7;-525,142734406164;1065,15368586659;17,1921129513012;6.42921217816989e-06
"81";26,2861097612466;NA;NA;NA;NA;"+";NA;"+";NA;NA;NA;NA;NA;0,0241431679166662;4;-528,429199103885;1065,1614285108;17,1998555955097;6.40437074257607e-06
"2403";25,0319817184308;NA;"+";NA;NA;NA;"+";"+";NA;"+";NA;NA;"+";0,0697420853498105;7;-525,152698147129;1065,17361334852;17,2120404332302;6.36547124979884e-06
"1251";25,2376349718741;NA;"+";NA;NA;NA;"+";"+";"+";NA;NA;"+";NA;0,06971164820976;7;-525,154938314791;1065,17809368385;17,2165207685548;6.35122748711465e-06
"2057";25,612075984766;NA;NA;NA;"+";NA;NA;NA;NA;NA;NA;NA;"+";0,0240129755925142;4;-528,438333229424;1065,17969676188;17,218123846588;6.34613877015543e-06
"3830";24,697544144029;"+";NA;"+";NA;"+";"+";"+";"+";NA;"+";"+";"+";0,13039359358122;11;-520,536585011464;1065,18517002293;17,2235971076375;6.32879547500213e-06
"73";25,8521684237106;NA;NA;NA;"+";NA;NA;"+";NA;NA;NA;NA;NA;0,0239527519233304;4;-528,442558032397;1065,18814636782;17,2265734525338;6.31938414052751e-06
"3834";24,3861651595029;"+";NA;NA;"+";"+";"+";"+";"+";NA;"+";"+";"+";0,130266377999532;11;-520,546600192431;1065,20520038486;17,2436274695706;6.2657277873324e-06
"1063";25,1866775845893;NA;"+";"+";NA;NA;"+";NA;NA;NA;NA;"+";NA;0,0542641841232616;6;-526,282518420436;1065,21119068703;17,2496177717348;6.24698906263425e-06
"1060";25,3777523268778;"+";"+";NA;NA;NA;"+";NA;NA;NA;NA;"+";NA;0,0542466594651003;6;-526,283787141591;1065,21372812934;17,2521552140449;6.23906840107307e-06
"2704";24,5827992017759;"+";"+";"+";"+";NA;NA;NA;"+";NA;"+";NA;"+";0,0998385744135873;9;-522,900958614825;1065,2192400643;17,2576671490044;6.22189740367935e-06
"2053";25,62797731569;NA;NA;"+";NA;NA;NA;NA;NA;NA;NA;NA;"+";0,0237102177312334;4;-528,459569622141;1065,22216954731;17,2605966320223;6.21279060347024e-06
"107";24,4994455861604;NA;"+";NA;"+";NA;"+";"+";NA;NA;NA;NA;NA;0,0541619482334655;6;-526,289919593627;1065,22599303341;17,2644201181181;6.20092469012851e-06
"103";24,5192476072669;NA;"+";"+";NA;NA;"+";"+";NA;NA;NA;NA;NA;0,0541230711779427;6;-526,292733814422;1065,231621475;17,2700485597074;6.18349845106259e-06
"59";25,0786693535644;NA;"+";NA;"+";"+";"+";NA;NA;NA;NA;NA;NA;0,0540445970030125;6;-526,29841402758;1065,24298190131;17,2814089860224;6.1484744279305e-06
"66";25,8812458137977;"+";NA;NA;NA;NA;NA;"+";NA;NA;NA;NA;NA;0,0235506242157607;4;-528,470761366041;1065,24455303511;17,2829801198222;6.14364628659712e-06
"306";26,2208554878551;"+";NA;NA;NA;"+";"+";NA;NA;"+";NA;NA;NA;0,0539150653119481;6;-526,307788917678;1065,26173168151;17,3001587662193;6.09110250383112e-06
"315";25,6009660174457;NA;"+";NA;"+";"+";"+";NA;NA;"+";NA;NA;NA;0,0691355763677825;7;-525,197323282709;1065,26286361968;17,3012907043906;6.0876561034865e-06
"4047";24,9676710414836;NA;"+";"+";"+";NA;NA;"+";"+";"+";"+";"+";"+";0,129860856595979;11;-520,578515523194;1065,26903104639;17,3074581310977;6.06891243197643e-06
"3724";24,5089043005769;"+";"+";NA;"+";NA;NA;NA;"+";NA;"+";"+";"+";0,0995109438668826;9;-522,925873871204;1065,26907057705;17,3074976617625;6.06879247909064e-06
"3789";24,8800352848196;NA;NA;"+";"+";NA;NA;"+";"+";NA;"+";"+";"+";0,0994431311436198;9;-522,931029680382;1065,27938219541;17,3178092801197;6.0375834661156e-06
"311";25,6913397428156;NA;"+";"+";NA;"+";"+";NA;NA;"+";NA;NA;NA;0,0690082416003521;7;-525,206688506663;1065,28159406759;17,3200211522983;6.03090997557554e-06
"435";26,0660029823864;NA;"+";NA;NA;"+";"+";NA;"+";"+";NA;NA;NA;0,0689447426107191;7;-525,211358255169;1065,2909335646;17,3293606493103;6.00281279716432e-06
"1314";26,1413311655639;"+";NA;NA;NA;NA;"+";NA;NA;"+";NA;"+";NA;0,0536926003709794;6;-526,323886882652;1065,29392761146;17,3323546961667;5.9938331688058e-06
"1329";26,295117998361;NA;NA;NA;NA;"+";"+";NA;NA;"+";NA;"+";NA;0,0536446432621093;6;-526,327356650061;1065,30086714628;17,3392942309847;5.97307200086277e-06
"420";26,0030542687168;"+";"+";NA;NA;NA;"+";NA;"+";"+";NA;NA;NA;0,0688688249193042;7;-525,216940863631;1065,30209878153;17,3405258662351;5.96939481020365e-06
"2764";24,190164875973;"+";"+";NA;"+";NA;NA;"+";"+";NA;"+";NA;"+";0,0992434840528217;9;-522,946206619077;1065,3097360728;17,3481631575087;5.94664327443083e-06
"2712";24,8120500978621;"+";"+";"+";NA;"+";NA;NA;"+";NA;"+";NA;"+";0,0991728511163055;9;-522,951575247254;1065,32047332915;17,3589004138637;5.91480350220953e-06
"1089";26,0815383272358;NA;NA;NA;NA;NA;NA;"+";NA;NA;NA;"+";NA;0,0230063856526862;4;-528,508913198984;1065,320856701;17,359283785707;5.91366982630708e-06
"55";25,1659334496199;NA;"+";"+";NA;"+";"+";NA;NA;NA;NA;NA;NA;0,0535028971821334;6;-526,337611160238;1065,32137616663;17,3598032513387;5.91213405164535e-06
"359";25,1140104196341;NA;"+";"+";NA;NA;"+";"+";NA;"+";NA;NA;NA;0,068707163133536;7;-525,228827149498;1065,32587135326;17,3642984379687;5.89886090058381e-06
"363";25,0996396796164;NA;"+";NA;"+";NA;"+";"+";NA;"+";NA;NA;NA;0,0687054649035696;7;-525,228952001992;1065,32612105825;17,3645481429578;5.89812445905969e-06
"4055";25,1254792093475;NA;"+";"+";NA;"+";NA;"+";"+";"+";"+";"+";"+";0,129492235624487;11;-520,607513821305;1065,32702764261;17,3654547273188;5.8954514912262e-06
"2781";24,8129176492329;NA;NA;"+";"+";"+";NA;"+";"+";NA;"+";NA;"+";0,0991159427148352;9;-522,955900402708;1065,32912364006;17,3675507247719;5.88927630193133e-06
"3999";25,1346689037533;NA;"+";"+";"+";"+";NA;NA;"+";"+";"+";"+";"+";0,129477026408267;11;-520,608710020733;1065,32942004147;17,3678471261758;5.88840357172082e-06
"9";26,5125;NA;NA;NA;"+";NA;NA;NA;NA;NA;NA;NA;NA;0,0076278109643621;3;-529,578280515032;1065,33701215788;17,3754392425938;5.86609322148972e-06
"3660";24,1085791959298;"+";"+";NA;"+";NA;NA;"+";NA;NA;"+";"+";"+";0,0990532116153502;9;-522,960667778761;1065,33865839217;17,377085476877;5.86126672626267e-06
"356";25,2273771855397;"+";"+";NA;NA;NA;"+";"+";NA;"+";NA;NA;NA;0,068572674344939;7;-525,238713952016;1065,3456449583;17,3840720430051;5.84082738346429e-06
"3872";25,1081955850099;"+";"+";"+";"+";"+";NA;NA;NA;"+";"+";"+";"+";0,129365583276577;11;-520,617474346038;1065,34694869208;17,3853757767854;5.83702118218491e-06
"4059";24,9030839897063;NA;"+";NA;"+";"+";NA;"+";"+";"+";"+";"+";"+";0,129319709432103;11;-520,621081719454;1065,35416343891;17,3925905236174;5.81600280051223e-06
"2217";25,5589735188274;NA;NA;NA;"+";NA;"+";NA;"+";NA;NA;NA;"+";0,0531909887153952;6;-526,360170532168;1065,36649491049;17,4049219952001;5.7802531884694e-06
"68";25,0212306166842;"+";"+";NA;NA;NA;NA;"+";NA;NA;NA;NA;NA;0,0379400826140076;5;-527,45425555811;1065,36652638339;17,4049534681042;5.78016222850801e-06
"3932";24,8885598274707;"+";"+";NA;"+";"+";NA;"+";NA;"+";"+";"+";"+";0,129205029702695;11;-520,630098938123;1065,37219787625;17,4106249609561;5.76379437263998e-06
"3036";24,899001802524;"+";"+";NA;"+";"+";NA;"+";"+";"+";"+";NA;"+";0,129196898795556;11;-520,630738222855;1065,37347644571;17,4119035304191;5.76011084443913e-06
"75";24,941441372479;NA;"+";NA;"+";NA;NA;"+";NA;NA;NA;NA;NA;0,0378516003019905;5;-527,460552479308;1065,37912022579;17,4175473105013;5.74387935751822e-06
"2976";25,1253567225693;"+";"+";"+";"+";"+";NA;NA;"+";"+";"+";NA;"+";0,129137217812787;11;-520,635430399958;1065,38286079992;17,4212878846261;5.73314669397737e-06
"2177";26,4759714345726;NA;NA;NA;NA;NA;NA;NA;"+";NA;NA;NA;"+";0,0225616485407765;4;-528,540074081303;1065,38317846564;17,4216055503462;5.7322361542046e-06
"1193";25,808631161602;NA;NA;NA;"+";NA;"+";NA;"+";NA;NA;"+";NA;0,0530712149117667;6;-526,368831425993;1065,38381669814;17,42224378285;5.73040719632842e-06
"71";24,9646224741044;NA;"+";"+";NA;NA;NA;"+";NA;NA;NA;NA;NA;0,0378061335800336;5;-527,463787933253;1065,38559113368;17,4240182183914;5.72532533192407e-06
"3928";25,083365820866;"+";"+";"+";NA;"+";NA;"+";NA;"+";"+";"+";"+";0,129114144003315;11;-520,637244399226;1065,38648879845;17,424915883161;5.72275619710022e-06
"173";25,5145624416426;NA;NA;"+";"+";NA;"+";NA;"+";NA;NA;NA;NA;0,0530411326978182;6;-526,37100651142;1065,38816686899;17,4265939537031;5.71795661659351e-06
"3032";25,1066460845647;"+";"+";"+";NA;"+";NA;"+";"+";"+";"+";NA;"+";0,129090968232444;11;-520,639066366062;1065,39013273212;17,4285598168331;5.71233901785774e-06
"2766";24,8000827020856;"+";NA;"+";"+";NA;NA;"+";"+";NA;"+";NA;"+";0,0986010160323715;9;-522,99502347871;1065,40736979207;17,4457968767756;5.6633185982363e-06
"2010";25,5129222907504;"+";NA;NA;"+";"+";NA;"+";"+";"+";"+";"+";NA;0,113774748774774;10;-521,832677341739;1065,41138642951;17,4498135142185;5.65195626288442e-06
"672";24,9658265470122;"+";"+";"+";"+";"+";NA;NA;"+";NA;"+";NA;NA;0,0985563468119661;9;-522,998416301672;1065,41415543799;17,4525825226992;5.64413651995476e-06
"3139";24,771079811776;NA;"+";NA;NA;NA;NA;"+";NA;NA;NA;"+";"+";0,052832178977585;6;-526,386112941566;1065,41837972929;17,4568068139954;5.63222786240376e-06
"1886";25,5227858955724;"+";NA;"+";"+";"+";NA;"+";NA;"+";"+";"+";NA;0,113702064568171;10;-521,838292411881;1065,42261656979;17,4610436545036;5.62030906579187e-06
"2013";25,6805480540226;NA;NA;"+";"+";"+";NA;"+";"+";"+";"+";"+";NA;0,113658734015382;10;-521,841639606391;1065,42931095881;17,4677380435242;5.60152824720169e-06
"3024";24,9283022813452;"+";"+";"+";"+";NA;NA;"+";"+";"+";"+";NA;"+";0,128838436635992;11;-520,658916036562;1065,42983207312;17,4682591578344;5.60006891906474e-06
"1323";25,4770677449986;NA;"+";NA;"+";NA;"+";NA;NA;"+";NA;"+";NA;0,0679892679038577;7;-525,281585951973;1065,43138895821;17,4698160429182;5.59571128348508e-06
"990";25,6871315834024;"+";NA;"+";"+";"+";NA;"+";"+";"+";"+";NA;NA;0,113538866425416;10;-521,85089827486;1065,44782829575;17,4862553804605;5.5499049047271e-06
"2499";25,4628915396586;NA;"+";NA;NA;NA;NA;"+";"+";"+";NA;NA;"+";0,0678601097614695;7;-525,291073595068;1065,4503642444;17,4887913291084;5.54287222737708e-06
"52";25,4173135827747;"+";"+";NA;NA;"+";"+";NA;NA;NA;NA;NA;NA;0,0524737440051567;6;-526,412018449096;1065,47019074435;17,5086178290549;5.48819580769046e-06
